year,state,seat_number,incumbent_running,incumbent_first_elected,democrat_running,republican_running,redistricted
2000,Colorado,4,REP,1996,TRUE,TRUE,FALSE
2000,Colorado,5,REP,1986,TRUE,TRUE,FALSE
2000,Colorado,6,REP,1998,TRUE,TRUE,FALSE
2000,Connecticut,1,DEM,1998,TRUE,TRUE,FALSE
2000,Connecticut,2,DEM,1980,TRUE,TRUE,FALSE
2000,Connecticut,3,DEM,1990,TRUE,TRUE,FALSE
2000,Connecticut,4,REP,1987,TRUE,TRUE,FALSE
2000,Connecticut,5,DEM,1996,TRUE,TRUE,FALSE
2000,Connecticut,6,REP,1982,TRUE,TRUE,FALSE
2000,Delaware,1,REP,1992,TRUE,TRUE,FALSE
2000,Florida,1,REP,1994,FALSE,TRUE,FALSE
2000,Florida,2,DEM,1996,TRUE,TRUE,FALSE
2000,Florida,3,DEM,1992,TRUE,TRUE,FALSE
2000,Florida,4,None,1992,TRUE,TRUE,FALSE
2000,Florida,5,DEM,1992,TRUE,TRUE,FALSE
2000,Florida,6,REP,1988,FALSE,TRUE,FALSE
2000,Florida,7,REP,1992,TRUE,TRUE,FALSE
2000,Florida,8,None,1980,TRUE,TRUE,FALSE
2000,Florida,9,REP,1982,FALSE,TRUE,FALSE
2000,Florida,10,REP,1970,FALSE,TRUE,FALSE
2000,Florida,11,DEM,1996,TRUE,FALSE,FALSE
2000,Florida,12,None,1992,TRUE,TRUE,FALSE
2000,Florida,13,REP,1992,TRUE,TRUE,FALSE
2000,Florida,14,REP,1988,FALSE,TRUE,FALSE
2000,Florida,15,REP,1994,TRUE,TRUE,FALSE
2000,Florida,16,REP,1994,TRUE,TRUE,FALSE
2000,Florida,17,DEM,1992,TRUE,FALSE,FALSE
2000,Florida,18,REP,1989,FALSE,TRUE,FALSE
2000,Florida,19,DEM,1996,TRUE,TRUE,FALSE
2000,Florida,20,DEM,1992,TRUE,FALSE,FALSE
2000,Florida,21,REP,1992,FALSE,TRUE,FALSE
2000,Florida,22,REP,1980,TRUE,TRUE,FALSE
2000,Florida,23,DEM,1992,TRUE,TRUE,FALSE
2000,Georgia,1,REP,1992,TRUE,TRUE,FALSE
2000,Georgia,2,DEM,1992,TRUE,TRUE,FALSE
2000,Georgia,3,REP,1992,TRUE,TRUE,FALSE
2000,Georgia,4,DEM,1992,TRUE,TRUE,FALSE
2000,Georgia,5,DEM,1986,TRUE,TRUE,FALSE
2000,Georgia,6,REP,1999,TRUE,TRUE,FALSE
2000,Georgia,7,REP,1994,TRUE,TRUE,FALSE
2000,Georgia,8,REP,1994,TRUE,TRUE,FALSE
2000,Georgia,9,REP,1992,TRUE,TRUE,FALSE
2000,Georgia,10,REP,1994,TRUE,TRUE,FALSE
2000,Georgia,11,REP,1992,FALSE,TRUE,FALSE
2000,Hawaii,1,DEM,1990,TRUE,TRUE,FALSE
2000,Hawaii,2,DEM,1976,TRUE,TRUE,FALSE
2000,Idaho,1,None,1994,TRUE,TRUE,FALSE
2000,Idaho,2,REP,1998,TRUE,TRUE,FALSE
2000,Illinois,1,DEM,1992,TRUE,TRUE,FALSE
2000,Illinois,2,DEM,1995,TRUE,TRUE,FALSE
2000,Illinois,3,DEM,1982,TRUE,TRUE,FALSE
2000,Illinois,4,DEM,1992,TRUE,FALSE,FALSE
2000,Illinois,5,DEM,1996,TRUE,FALSE,FALSE
2000,Illinois,6,REP,1974,TRUE,TRUE,FALSE
2000,Illinois,7,DEM,1996,TRUE,TRUE,FALSE
2000,Illinois,8,REP,1969,TRUE,TRUE,FALSE
2000,Illinois,9,DEM,1998,TRUE,TRUE,FALSE
2000,Illinois,10,None,1980,TRUE,TRUE,FALSE
2000,Illinois,11,REP,1994,TRUE,TRUE,FALSE
2000,Illinois,12,DEM,1988,TRUE,FALSE,FALSE
2000,Illinois,13,REP,1998,TRUE,TRUE,FALSE
2000,Illinois,14,REP,1986,TRUE,TRUE,FALSE
2000,Illinois,15,None,1998,TRUE,TRUE,FALSE
2000,Illinois,16,REP,1992,TRUE,TRUE,FALSE
2000,Illinois,17,DEM,1982,TRUE,TRUE,FALSE
2000,Illinois,18,REP,1994,TRUE,TRUE,FALSE
2000,Illinois,19,DEM,1998,TRUE,TRUE,FALSE
2000,Illinois,20,REP,1996,TRUE,TRUE,FALSE
2000,Indiana,1,DEM,1984,TRUE,TRUE,FALSE
2000,Indiana,2,None,1994,TRUE,TRUE,FALSE
2000,Indiana,3,DEM,1990,TRUE,TRUE,FALSE
2000,Indiana,4,REP,1994,TRUE,TRUE,FALSE
2000,Indiana,5,REP,1992,TRUE,TRUE,FALSE
2000,Indiana,6,REP,1982,TRUE,TRUE,FALSE
2000,Indiana,7,None,1996,TRUE,TRUE,FALSE
2000,Indiana,8,REP,1994,TRUE,TRUE,FALSE
2000,Indiana,9,DEM,1998,TRUE,TRUE,FALSE
2000,Indiana,10,DEM,1996,TRUE,TRUE,FALSE
2000,Iowa,1,REP,1976,TRUE,TRUE,FALSE
2000,Iowa,2,REP,1990,TRUE,TRUE,FALSE
2000,Iowa,3,DEM,1996,TRUE,TRUE,FALSE
2000,Iowa,4,REP,1994,TRUE,TRUE,FALSE
2000,Iowa,5,REP,1994,TRUE,TRUE,FALSE
2000,Kansas,1,REP,1996,TRUE,TRUE,FALSE
2000,Kansas,2,REP,1996,TRUE,TRUE,FALSE
2000,Kansas,3,DEM,1998,TRUE,TRUE,FALSE
2000,Kansas,4,REP,1994,TRUE,TRUE,FALSE
2000,Kentucky,1,REP,1994,TRUE,TRUE,FALSE
2000,Kentucky,2,REP,1994,TRUE,TRUE,FALSE
2000,Kentucky,3,REP,1996,TRUE,TRUE,FALSE
2000,Kentucky,4,DEM,1998,TRUE,TRUE,FALSE
2000,Kentucky,5,REP,1980,TRUE,TRUE,FALSE
2000,Kentucky,6,REP,1998,TRUE,TRUE,FALSE
2000,Louisiana,1,REP,1999,TRUE,TRUE,FALSE
2000,Louisiana,2,DEM,1990,TRUE,FALSE,FALSE
2000,Louisiana,3,REP,1980,FALSE,TRUE,FALSE
2000,Louisiana,4,REP,1988,TRUE,TRUE,FALSE
2000,Louisiana,5,REP,1996,TRUE,TRUE,FALSE
2000,Louisiana,6,REP,1986,TRUE,TRUE,FALSE
2000,Louisiana,7,DEM,1996,TRUE,FALSE,FALSE
2000,Maine,1,DEM,1996,TRUE,TRUE,FALSE
2000,Maine,2,DEM,1994,TRUE,TRUE,FALSE
2000,Maryland,1,REP,1990,TRUE,TRUE,FALSE
2000,Maryland,2,REP,1994,TRUE,TRUE,FALSE
2000,Maryland,3,DEM,1986,TRUE,TRUE,FALSE
2000,Maryland,4,DEM,1992,TRUE,TRUE,FALSE
2000,Maryland,5,DEM,1981,TRUE,TRUE,FALSE
2000,Maryland,6,REP,1992,TRUE,TRUE,FALSE
2000,Maryland,7,DEM,1996,TRUE,TRUE,FALSE
2000,Maryland,8,REP,1986,TRUE,TRUE,FALSE
2000,Massachusetts,1,DEM,1991,TRUE,TRUE,FALSE
2000,Massachusetts,2,DEM,1988,TRUE,FALSE,FALSE
2000,Massachusetts,3,DEM,1996,TRUE,FALSE,FALSE
2000,Massachusetts,4,DEM,1980,TRUE,TRUE,FALSE
2000,Massachusetts,5,DEM,1992,TRUE,FALSE,FALSE
2000,Massachusetts,6,DEM,1996,TRUE,TRUE,FALSE
2000,Massachusetts,7,DEM,1976,TRUE,FALSE,FALSE
2000,Massachusetts,8,DEM,1998,TRUE,FALSE,FALSE
2000,Massachusetts,9,DEM,1972,TRUE,TRUE,FALSE
2000,Massachusetts,10,DEM,1996,TRUE,TRUE,FALSE
2000,Michigan,1,DEM,1992,TRUE,TRUE,FALSE
2000,Michigan,2,REP,1992,TRUE,TRUE,FALSE
2000,Michigan,3,REP,1993,TRUE,TRUE,FALSE
2000,Michigan,4,REP,1990,TRUE,TRUE,FALSE
2000,Michigan,5,DEM,1992,TRUE,TRUE,FALSE
2000,Michigan,6,REP,1986,TRUE,TRUE,FALSE
2000,Michigan,7,REP,1992,TRUE,TRUE,FALSE
2000,Michigan,8,None,1996,TRUE,TRUE,FALSE
2000,Michigan,9,DEM,1976,TRUE,TRUE,FALSE
2000,Michigan,10,DEM,1976,TRUE,TRUE,FALSE
2000,Michigan,11,REP,1992,TRUE,TRUE,FALSE
2000,Michigan,12,DEM,1982,TRUE,TRUE,FALSE
2000,Michigan,13,DEM,1994,TRUE,TRUE,FALSE
2000,Michigan,14,DEM,1964,TRUE,TRUE,FALSE
2000,Michigan,15,DEM,1996,TRUE,TRUE,FALSE
2000,Michigan,16,DEM,1955,TRUE,TRUE,FALSE
2000,Minnesota,1,REP,1994,TRUE,TRUE,FALSE
2000,Minnesota,2,DEM,1992,TRUE,TRUE,FALSE
2000,Minnesota,3,REP,1990,TRUE,TRUE,FALSE
2000,Minnesota,4,None,1976,TRUE,TRUE,FALSE
2000,Minnesota,5,DEM,1978,TRUE,TRUE,FALSE
2000,Minnesota,6,DEM,1994,TRUE,TRUE,FALSE
2000,Minnesota,7,DEM,1990,TRUE,TRUE,FALSE
2000,Minnesota,8,DEM,1974,TRUE,TRUE,FALSE
2000,Mississippi,1,REP,1994,TRUE,TRUE,FALSE
2000,Mississippi,2,DEM,1993,TRUE,TRUE,FALSE
2000,Mississippi,3,REP,1996,TRUE,TRUE,FALSE
2000,Mississippi,4,DEM,1998,TRUE,TRUE,FALSE
2000,Mississippi,5,DEM,1989,TRUE,TRUE,FALSE
2000,Missouri,1,None,1968,TRUE,TRUE,FALSE
2000,Missouri,2,None,1992,TRUE,TRUE,FALSE
2000,Missouri,3,DEM,1976,TRUE,TRUE,FALSE
2000,Missouri,4,DEM,1976,TRUE,TRUE,FALSE
2000,Missouri,5,DEM,1994,TRUE,TRUE,FALSE
2000,Missouri,6,None,1992,TRUE,TRUE,FALSE
2000,Missouri,7,REP,1996,TRUE,TRUE,FALSE
2000,Missouri,8,REP,1996,TRUE,TRUE,FALSE
2000,Missouri,9,REP,1996,TRUE,TRUE,FALSE
2000,Montana,1,None,1996,TRUE,TRUE,FALSE
2000,Nebraska,1,REP,1978,TRUE,TRUE,FALSE
2000,Nebraska,2,REP,1998,TRUE,TRUE,FALSE
2000,Nebraska,3,None,1990,TRUE,TRUE,FALSE
2000,Nevada,1,DEM,1998,TRUE,TRUE,FALSE
2000,Nevada,2,REP,1996,TRUE,TRUE,FALSE
2000,New Hampshire,1,REP,1996,TRUE,TRUE,FALSE
2000,New Hampshire,2,REP,1994,TRUE,TRUE,FALSE
2000,New Jersey,1,DEM,1990,TRUE,TRUE,FALSE
2000,New Jersey,2,REP,1994,TRUE,TRUE,FALSE
2000,New Jersey,3,REP,1984,TRUE,TRUE,FALSE
2000,New Jersey,4,REP,1980,TRUE,TRUE,FALSE
2000,New Jersey,5,REP,1980,TRUE,TRUE,FALSE
2000,New Jersey,6,DEM,1988,TRUE,TRUE,FALSE
2000,New Jersey,7,REP,1992,TRUE,TRUE,FALSE
2000,New Jersey,8,DEM,1996,TRUE,TRUE,FALSE
2000,New Jersey,9,DEM,1996,TRUE,TRUE,FALSE
2000,New Jersey,10,DEM,1988,TRUE,TRUE,FALSE
2000,New Jersey,11,REP,1994,TRUE,TRUE,FALSE
2000,New Jersey,12,DEM,1998,TRUE,TRUE,FALSE
2000,New Jersey,13,DEM,1992,TRUE,TRUE,FALSE
2000,New Mexico,1,REP,1998,TRUE,TRUE,FALSE
2000,New Mexico,2,REP,1980,TRUE,TRUE,FALSE
2000,New Mexico,3,DEM,1998,TRUE,TRUE,FALSE
2000,New York,1,DEM,1994,TRUE,TRUE,FALSE
2000,New York,2,None,1992,TRUE,TRUE,FALSE
2000,New York,3,REP,1992,TRUE,TRUE,FALSE
2000,New York,4,DEM,1996,TRUE,TRUE,FALSE
2000,New York,5,DEM,1983,TRUE,TRUE,FALSE
2000,New York,6,DEM,1998,TRUE,FALSE,FALSE
2000,New York,7,DEM,1998,TRUE,TRUE,FALSE
2000,New York,8,DEM,1992,TRUE,TRUE,FALSE
2000,New York,9,DEM,1998,TRUE,TRUE,FALSE
2000,New York,10,DEM,1982,TRUE,TRUE,FALSE
2000,New York,11,DEM,1982,TRUE,TRUE,FALSE
2000,New York,12,DEM,1992,TRUE,TRUE,FALSE
2000,New York,13,REP,1997,TRUE,TRUE,FALSE
2000,New York,14,DEM,1992,TRUE,TRUE,FALSE
2000,New York,15,DEM,1970,TRUE,TRUE,FALSE
2000,New York,16,DEM,1990,TRUE,TRUE,FALSE
2000,New York,17,DEM,1988,TRUE,TRUE,FALSE
2000,New York,18,DEM,1988,TRUE,TRUE,FALSE
2000,New York,19,REP,1994,TRUE,TRUE,FALSE
2000,New York,20,REP,1972,TRUE,TRUE,FALSE
2000,New York,21,DEM,1988,TRUE,TRUE,FALSE
2000,New York,22,REP,1998,TRUE,TRUE,FALSE
2000,New York,23,REP,1982,TRUE,TRUE,FALSE
2000,New York,24,REP,1992,TRUE,TRUE,FALSE
2000,New York,25,REP,1988,TRUE,TRUE,FALSE
2000,New York,26,DEM,1992,TRUE,TRUE,FALSE
2000,New York,27,REP,1998,TRUE,TRUE,FALSE
2000,New York,28,DEM,1986,TRUE,TRUE,FALSE
2000,New York,29,DEM,1974,TRUE,TRUE,FALSE
2000,New York,30,REP,1992,TRUE,TRUE,FALSE
2000,New York,31,REP,1986,TRUE,TRUE,FALSE
2000,North Carolina,1,DEM,1992,TRUE,TRUE,FALSE
2000,North Carolina,2,DEM,1996,TRUE,TRUE,FALSE
2000,North Carolina,3,REP,1994,TRUE,TRUE,FALSE
2000,North Carolina,4,DEM,1996,TRUE,TRUE,FALSE
2000,North Carolina,5,REP,1994,FALSE,TRUE,FALSE
2000,North Carolina,6,REP,1984,FALSE,TRUE,FALSE
2000,North Carolina,7,DEM,1996,TRUE,TRUE,FALSE
2000,North Carolina,8,REP,1998,TRUE,TRUE,FALSE
2000,North Carolina,9,REP,1994,TRUE,TRUE,FALSE
2000,North Carolina,10,REP,1986,TRUE,TRUE,FALSE
2000,North Carolina,11,REP,1990,TRUE,TRUE,FALSE
2000,North Carolina,12,DEM,1992,TRUE,TRUE,FALSE
2000,North Dakota,1,DEM,1992,TRUE,TRUE,FALSE
2000,Ohio,1,REP,1994,TRUE,TRUE,FALSE
2000,Ohio,2,REP,1993,TRUE,TRUE,FALSE
2000,Ohio,3,DEM,1978,TRUE,FALSE,FALSE
2000,Ohio,4,REP,1981,TRUE,TRUE,FALSE
2000,Ohio,5,REP,1988,TRUE,TRUE,FALSE
2000,Ohio,6,DEM,1992,TRUE,TRUE,FALSE
2000,Ohio,7,REP,1990,TRUE,TRUE,FALSE
2000,Ohio,8,REP,1990,TRUE,TRUE,FALSE
2000,Ohio,9,DEM,1982,TRUE,TRUE,FALSE
2000,Ohio,10,DEM,1996,TRUE,TRUE,FALSE
2000,Ohio,11,DEM,1998,TRUE,TRUE,FALSE
2000,Ohio,12,None,1982,TRUE,TRUE,FALSE
2000,Ohio,13,DEM,1992,TRUE,TRUE,FALSE
2000,Ohio,14,DEM,1986,TRUE,TRUE,FALSE
2000,Ohio,15,REP,1992,TRUE,TRUE,FALSE
2000,Ohio,16,REP,1972,TRUE,TRUE,FALSE
2000,Ohio,17,DEM,1984,TRUE,TRUE,FALSE
2000,Ohio,18,REP,1994,TRUE,TRUE,FALSE
2000,Ohio,19,REP,1994,TRUE,TRUE,FALSE
2000,Oklahoma,1,REP,1994,TRUE,TRUE,FALSE
2000,Oklahoma,2,None,1994,TRUE,TRUE,FALSE
2000,Oklahoma,3,REP,1996,FALSE,TRUE,FALSE
2000,Oklahoma,4,REP,1994,TRUE,TRUE,FALSE
2000,Oklahoma,5,REP,1992,TRUE,TRUE,FALSE
2000,Oklahoma,6,REP,1994,TRUE,TRUE,FALSE
2000,Oregon,1,DEM,1998,TRUE,TRUE,FALSE
2000,Oregon,2,REP,1998,TRUE,TRUE,FALSE
2000,Oregon,3,DEM,1996,TRUE,TRUE,FALSE
2000,Oregon,4,DEM,1986,TRUE,TRUE,FALSE
2000,Oregon,5,DEM,1996,TRUE,TRUE,FALSE
2000,Pennsylvania,1,DEM,1998,TRUE,TRUE,FALSE
2000,Pennsylvania,2,DEM,1994,TRUE,FALSE,FALSE
2000,Pennsylvania,3,DEM,1982,TRUE,TRUE,FALSE
2000,Pennsylvania,4,None,1992,TRUE,TRUE,FALSE
2000,Pennsylvania,5,REP,1996,TRUE,TRUE,FALSE
2000,Pennsylvania,6,DEM,1992,TRUE,TRUE,FALSE
2000,Pennsylvania,7,REP,1986,TRUE,TRUE,FALSE
2000,Pennsylvania,8,REP,1992,TRUE,TRUE,FALSE
2000,Pennsylvania,9,REP,1972,FALSE,TRUE,FALSE
2000,Pennsylvania,10,REP,1998,TRUE,TRUE,FALSE
2000,Pennsylvania,11,DEM,1984,TRUE,TRUE,FALSE
2000,Pennsylvania,12,DEM,1974,TRUE,TRUE,FALSE
2000,Pennsylvania,13,DEM,1998,TRUE,TRUE,FALSE
2000,Pennsylvania,14,DEM,1980,TRUE,FALSE,FALSE
2000,Pennsylvania,15,REP,1998,TRUE,TRUE,FALSE
2000,Pennsylvania,16,REP,1996,TRUE,TRUE,FALSE
2000,Pennsylvania,17,REP,1982,TRUE,TRUE,FALSE
2000,Pennsylvania,18,DEM,1994,TRUE,TRUE,FALSE
2000,Pennsylvania,19,None,1974,TRUE,TRUE,FALSE
2000,Pennsylvania,20,DEM,1994,TRUE,TRUE,FALSE
2000,Pennsylvania,21,REP,1994,TRUE,TRUE,FALSE
2000,Rhode Island,1,DEM,1994,TRUE,TRUE,FALSE
2000,Rhode Island,2,None,1996,TRUE,TRUE,FALSE
2000,South Carolina,1,None,1994,TRUE,TRUE,FALSE
2000,South Carolina,2,REP,1970,TRUE,TRUE,FALSE
2000,South Carolina,3,REP,1994,TRUE,TRUE,FALSE
2000,South Carolina,4,REP,1998,FALSE,TRUE,FALSE
2000,South Carolina,5,DEM,1982,TRUE,TRUE,FALSE
2000,South Carolina,6,DEM,1992,TRUE,TRUE,FALSE
2000,South Dakota,1,REP,1996,TRUE,TRUE,FALSE
2000,Tennessee,1,REP,1996,FALSE,TRUE,FALSE
2000,Tennessee,2,REP,1988,FALSE,TRUE,FALSE
2000,Tennessee,3,REP,1994,TRUE,TRUE,FALSE
2000,Tennessee,4,REP,1994,TRUE,TRUE,FALSE
2000,Tennessee,5,DEM,1988,TRUE,TRUE,FALSE
2000,Tennessee,6,DEM,1984,TRUE,TRUE,FALSE
2000,Tennessee,7,REP,1994,TRUE,TRUE,FALSE
2000,Tennessee,8,DEM,1988,TRUE,FALSE,FALSE
2000,Tennessee,9,DEM,1996,TRUE,FALSE,FALSE
2000,Texas,1,DEM,1996,TRUE,TRUE,FALSE
2000,Texas,2,DEM,1996,TRUE,FALSE,FALSE
2000,Texas,3,REP,1991,TRUE,TRUE,FALSE
2000,Texas,4,DEM,1980,TRUE,TRUE,FALSE
2000,Texas,5,REP,1996,TRUE,TRUE,FALSE
2000,Texas,6,REP,1984,FALSE,TRUE,FALSE
2000,Texas,7,None,1970,TRUE,TRUE,FALSE
2000,Texas,8,REP,1996,FALSE,TRUE,FALSE
2000,Texas,9,DEM,1996,TRUE,TRUE,FALSE
2000,Texas,10,DEM,1994,TRUE,FALSE,FALSE
2000,Texas,11,DEM,1990,TRUE,TRUE,FALSE
2000,Texas,12,REP,1996,TRUE,TRUE,FALSE
2000,Texas,13,REP,1994,TRUE,TRUE,FALSE
2000,Texas,14,REP,1996,TRUE,TRUE,FALSE
2000,Texas,15,DEM,1996,TRUE,FALSE,FALSE
2000,Texas,16,DEM,1996,TRUE,TRUE,FALSE
2000,Texas,17,DEM,1978,TRUE,TRUE,FALSE
2000,Texas,18,DEM,1994,TRUE,TRUE,FALSE
2000,Texas,19,REP,1984,FALSE,TRUE,FALSE
2000,Texas,20,DEM,1998,TRUE,FALSE,FALSE
2000,Texas,21,REP,1986,TRUE,TRUE,FALSE
2000,Texas,22,REP,1984,TRUE,TRUE,FALSE
2000,Texas,23,REP,1992,TRUE,TRUE,FALSE
2000,Texas,24,DEM,1978,TRUE,TRUE,FALSE
2000,Texas,25,DEM,1994,TRUE,TRUE,FALSE
2000,Texas,26,REP,1984,TRUE,TRUE,FALSE
2000,Texas,27,DEM,1982,TRUE,TRUE,FALSE
2000,Texas,28,DEM,1997,TRUE,FALSE,FALSE
2000,Texas,29,DEM,1992,TRUE,TRUE,FALSE
2000,Texas,30,DEM,1992,TRUE,FALSE,FALSE
2000,Utah,1,REP,1980,TRUE,TRUE,FALSE
2000,Utah,2,REP,1996,TRUE,TRUE,FALSE
2000,Utah,3,REP,1996,TRUE,TRUE,FALSE
2000,Vermont,1,IND,1990,TRUE,TRUE,FALSE
2000,Virginia,1,None,1982,TRUE,TRUE,FALSE
2000,Virginia,2,None,1986,TRUE,TRUE,FALSE
2000,Virginia,3,DEM,1992,TRUE,FALSE,FALSE
2000,Virginia,4,DEM,1982,TRUE,FALSE,FALSE
2000,Virginia,5,IND,1996,TRUE,FALSE,FALSE
2000,Virginia,6,REP,1992,TRUE,FALSE,FALSE
2000,Virginia,7,None,1980,TRUE,TRUE,FALSE
2000,Virginia,8,DEM,1990,TRUE,TRUE,FALSE
2000,Virginia,9,DEM,1982,TRUE,TRUE,FALSE
2000,Virginia,10,REP,1980,FALSE,TRUE,FALSE
2000,Virginia,11,REP,1994,TRUE,TRUE,FALSE
2000,Washington,1,DEM,1998,TRUE,TRUE,FALSE
2000,Washington,2,None,1994,TRUE,TRUE,FALSE
2000,Washington,3,DEM,1998,TRUE,TRUE,FALSE
2000,Washington,4,REP,1994,TRUE,TRUE,FALSE
2000,Washington,5,REP,1994,TRUE,TRUE,FALSE
2000,Washington,6,DEM,1976,TRUE,TRUE,FALSE
2000,Washington,7,DEM,1988,TRUE,TRUE,FALSE
2000,Washington,8,REP,1992,TRUE,TRUE,FALSE
2000,Washington,9,DEM,1996,TRUE,TRUE,FALSE
2000,West Virginia,1,DEM,1982,TRUE,FALSE,FALSE
2000,West Virginia,2,None,1982,TRUE,TRUE,FALSE
2000,West Virginia,3,DEM,1976,TRUE,FALSE,FALSE
2000,Wisconsin,1,REP,1998,TRUE,TRUE,FALSE
2000,Wisconsin,2,DEM,1998,TRUE,TRUE,FALSE
2000,Wisconsin,3,DEM,1996,TRUE,TRUE,FALSE
2000,Wisconsin,4,DEM,1984,TRUE,TRUE,FALSE
2000,Wisconsin,5,DEM,1992,TRUE,TRUE,FALSE
2000,Wisconsin,6,REP,1979,TRUE,TRUE,FALSE
2000,Wisconsin,7,DEM,1969,TRUE,TRUE,FALSE
2000,Wisconsin,8,REP,1998,TRUE,TRUE,FALSE
2000,Wisconsin,9,REP,1979,TRUE,TRUE,FALSE
2000,Wyoming,1,REP,1994,TRUE,TRUE,FALSE
2002,Alabama,1,None,1984,TRUE,TRUE,TRUE
2002,Alabama,2,REP,1992,TRUE,TRUE,TRUE
2002,Alabama,3,None,1996,TRUE,TRUE,TRUE
2002,Alabama,4,REP,1996,FALSE,TRUE,TRUE
2002,Alabama,5,DEM,1990,TRUE,TRUE,TRUE
2002,Alabama,6,REP,1992,TRUE,TRUE,TRUE
2002,Alabama,7,None,1992,TRUE,FALSE,TRUE
2002,Alaska,1,REP,1973,TRUE,TRUE,FALSE
2002,Arizona,1,None,,TRUE,TRUE,TRUE
2002,Arizona,2,None,1976,TRUE,TRUE,TRUE
2002,Arizona,3,REP,1994,TRUE,TRUE,TRUE
